event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 3.5,10.25,Open,Spillers samlede antal skud | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 4.5,18.0,Open,Spillers samlede antal skud | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 5.5,23.0,Open,Spillers samlede antal skud | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mathis Albert,Over 0.5,1.17,Open,Spillers samlede antal skud | Mathis Albert,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mathis Albert,Over 1.5,1.87,Open,Spillers samlede antal skud | Mathis Albert,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mathis Albert,Over 2.5,3.65,Open,Spillers samlede antal skud | Mathis Albert,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mathis Albert,Over 3.5,7.8,Open,Spillers samlede antal skud | Mathis Albert,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mathis Albert,Over 4.5,15.0,Open,Spillers samlede antal skud | Mathis Albert,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mathis Albert,Over 5.5,21.0,Open,Spillers samlede antal skud | Mathis Albert,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 1.5,1.38,Open,Spillers samlede antal skud | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 2.5,2.15,Open,Spillers samlede antal skud | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 3.5,3.9,Open,Spillers samlede antal skud | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 4.5,7.6,Open,Spillers samlede antal skud | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 5.5,13.5,Open,Spillers samlede antal skud | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 6.5,19.5,Open,Spillers samlede antal skud | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 7.5,23.0,Open,Spillers samlede antal skud | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 0.5,2.07,Open,Spillers samlede antal skud | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 1.5,6.5,Open,Spillers samlede antal skud | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 2.5,16.5,Open,Spillers samlede antal skud | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 3.5,23.0,Open,Spillers samlede antal skud | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 0.5,1.9,Open,Spillers samlede antal skud | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 1.5,5.4,Open,Spillers samlede antal skud | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 2.5,14.5,Open,Spillers samlede antal skud | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 3.5,22.0,Open,Spillers samlede antal skud | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Jessen,Over 0.5,1.75,Open,Spillers samlede antal skud | Niklas Jessen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Jessen,Over 1.5,4.55,Open,Spillers samlede antal skud | Niklas Jessen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Jessen,Over 2.5,12.0,Open,Spillers samlede antal skud | Niklas Jessen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Jessen,Over 3.5,21.0,Open,Spillers samlede antal skud | Niklas Jessen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Süle,Over 0.5,2.12,Open,Spillers samlede antal skud | Niklas Süle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Süle,Over 1.5,6.7,Open,Spillers samlede antal skud | Niklas Süle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Süle,Over 2.5,17.0,Open,Spillers samlede antal skud | Niklas Süle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Süle,Over 3.5,23.0,Open,Spillers samlede antal skud | Niklas Süle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 0.5,2.32,Open,Spillers samlede antal skud | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 1.5,7.9,Open,Spillers samlede antal skud | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 2.5,18.5,Open,Spillers samlede antal skud | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 3.5,24.0,Open,Spillers samlede antal skud | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Noah Fenyo,Over 0.5,2.02,Open,Spillers samlede antal skud | Noah Fenyo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Noah Fenyo,Over 1.5,6.2,Open,Spillers samlede antal skud | Noah Fenyo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Noah Fenyo,Over 2.5,16.0,Open,Spillers samlede antal skud | Noah Fenyo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Noah Fenyo,Over 3.5,23.0,Open,Spillers samlede antal skud | Noah Fenyo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 0.5,1.5,Open,Spillers samlede antal skud | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 1.5,3.3,Open,Spillers samlede antal skud | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 2.5,8.5,Open,Spillers samlede antal skud | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 3.5,17.0,Open,Spillers samlede antal skud | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 4.5,23.0,Open,Spillers samlede antal skud | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 0.5,1.57,Open,Spillers samlede antal skud | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 1.5,3.7,Open,Spillers samlede antal skud | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 2.5,9.75,Open,Spillers samlede antal skud | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 3.5,18.5,Open,Spillers samlede antal skud | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 4.5,24.0,Open,Spillers samlede antal skud | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,1.21,Open,Spillers samlede antal skud | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 1.5,2.02,Open,Spillers samlede antal skud | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 2.5,4.15,Open,Spillers samlede antal skud | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 3.5,9.0,Open,Spillers samlede antal skud | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 4.5,16.5,Open,Spillers samlede antal skud | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 5.5,22.0,Open,Spillers samlede antal skud | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 0.5,2.07,Open,Spillers samlede antal skud | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 1.5,6.5,Open,Spillers samlede antal skud | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 2.5,16.5,Open,Spillers samlede antal skud | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 3.5,23.0,Open,Spillers samlede antal skud | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 0.5,1.17,Open,Spillers samlede antal skud | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 1.5,1.87,Open,Spillers samlede antal skud | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 2.5,3.65,Open,Spillers samlede antal skud | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 3.5,7.8,Open,Spillers samlede antal skud | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 4.5,15.0,Open,Spillers samlede antal skud | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 5.5,21.0,Open,Spillers samlede antal skud | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 0.5,1.9,Open,Spillers samlede antal skud | Salih Özcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 1.5,5.4,Open,Spillers samlede antal skud | Salih Özcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 2.5,14.5,Open,Spillers samlede antal skud | Salih Özcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 3.5,22.0,Open,Spillers samlede antal skud | Salih Özcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 0.5,1.09,Open,Spillers samlede antal skud | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 1.5,1.52,Open,Spillers samlede antal skud | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 2.5,2.55,Open,Spillers samlede antal skud | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 3.5,4.9,Open,Spillers samlede antal skud | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 4.5,9.75,Open,Spillers samlede antal skud | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 5.5,16.5,Open,Spillers samlede antal skud | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 6.5,22.0,Open,Spillers samlede antal skud | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 1.5,1.18,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 2.5,1.62,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 3.5,2.5,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 4.5,4.35,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 5.5,7.9,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 6.5,13.5,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 7.5,19.0,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 8.5,23.0,Open,Spillers samlede antal skud | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 0.5,1.67,Open,Spillers samlede antal skud | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 1.5,4.15,Open,Spillers samlede antal skud | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 2.5,11.0,Open,Spillers samlede antal skud | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 3.5,20.0,Open,Spillers samlede antal skud | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 4.5,24.0,Open,Spillers samlede antal skud | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yannik Luhrs,Over 0.5,2.15,Open,Spillers samlede antal skud | Yannik Luhrs,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yannik Luhrs,Over 1.5,6.9,Open,Spillers samlede antal skud | Yannik Luhrs,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yannik Luhrs,Over 2.5,17.5,Open,Spillers samlede antal skud | Yannik Luhrs,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yannik Luhrs,Over 3.5,24.0,Open,Spillers samlede antal skud | Yannik Luhrs,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,1.12,Open,Spillers samlede antal skud | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 1.5,1.67,Open,Spillers samlede antal skud | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 2.5,3.0,Open,Spillers samlede antal skud | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 3.5,6.1,Open,Spillers samlede antal skud | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 4.5,12.0,Open,Spillers samlede antal skud | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 5.5,19.0,Open,Spillers samlede antal skud | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 6.5,23.0,Open,Spillers samlede antal skud | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
