event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 2.5,3.1,Open,Spillers samlede antal tacklinger | Hugo Larsson,
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 3.5,5.3334,Open,Spillers samlede antal tacklinger | Hugo Larsson,
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 4.5,9.0,Open,Spillers samlede antal tacklinger | Hugo Larsson,
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 5.5,15.0,Open,Spillers samlede antal tacklinger | Hugo Larsson,
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 1.5,2.0,Open,Spillers samlede antal tacklinger | Jean Matteo Bahoya,
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 2.5,3.2,Open,Spillers samlede antal tacklinger | Jean Matteo Bahoya,
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 3.5,5.75,Open,Spillers samlede antal tacklinger | Jean Matteo Bahoya,
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 4.5,10.0,Open,Spillers samlede antal tacklinger | Jean Matteo Bahoya,
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 5.5,16.0,Open,Spillers samlede antal tacklinger | Jean Matteo Bahoya,
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 1.5,4.0,Open,Spillers samlede antal tacklinger | Jessic Ngankam,
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 2.5,7.5,Open,Spillers samlede antal tacklinger | Jessic Ngankam,
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 3.5,13.0,Open,Spillers samlede antal tacklinger | Jessic Ngankam,
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 4.5,17.0,Open,Spillers samlede antal tacklinger | Jessic Ngankam,
Eintracht Frankfurt vs Borussia Dortmund,Jobe Bellingham,Over 1.5,1.7334,Open,Spillers samlede antal tacklinger | Jobe Bellingham,
Eintracht Frankfurt vs Borussia Dortmund,Jobe Bellingham,Over 2.5,2.6667,Open,Spillers samlede antal tacklinger | Jobe Bellingham,
Eintracht Frankfurt vs Borussia Dortmund,Jobe Bellingham,Over 3.5,4.3334,Open,Spillers samlede antal tacklinger | Jobe Bellingham,
Eintracht Frankfurt vs Borussia Dortmund,Jobe Bellingham,Over 4.5,7.5,Open,Spillers samlede antal tacklinger | Jobe Bellingham,
Eintracht Frankfurt vs Borussia Dortmund,Jobe Bellingham,Over 5.5,13.0,Open,Spillers samlede antal tacklinger | Jobe Bellingham,
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,4.2,Open,Spillers samlede antal tacklinger | Julian Brandt,
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 2.5,8.0,Open,Spillers samlede antal tacklinger | Julian Brandt,
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 3.5,13.0,Open,Spillers samlede antal tacklinger | Julian Brandt,
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 4.5,17.0,Open,Spillers samlede antal tacklinger | Julian Brandt,
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 1.5,1.7778,Open,Spillers samlede antal tacklinger | Julian Ryerson,
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 2.5,2.625,Open,Spillers samlede antal tacklinger | Julian Ryerson,
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 3.5,4.2,Open,Spillers samlede antal tacklinger | Julian Ryerson,
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 4.5,6.6667,Open,Spillers samlede antal tacklinger | Julian Ryerson,
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 5.5,12.0,Open,Spillers samlede antal tacklinger | Julian Ryerson,
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 1.5,3.6,Open,Spillers samlede antal tacklinger | Karim Adeyemi,
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 2.5,6.6667,Open,Spillers samlede antal tacklinger | Karim Adeyemi,
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 3.5,12.0,Open,Spillers samlede antal tacklinger | Karim Adeyemi,
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 4.5,17.0,Open,Spillers samlede antal tacklinger | Karim Adeyemi,
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 1.5,1.875,Open,Spillers samlede antal tacklinger | Mahmoud Dahoud,
