event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 1.5,2.88,Open,Spiller Frispark Begået | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 0.5,1.5,Open,Spiller Frispark Begået | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 1.5,3.75,Open,Spiller Frispark Begået | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 0.5,1.44,Open,Spiller Frispark Begået | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 1.5,3.4,Open,Spiller Frispark Begået | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 0.5,1.22,Open,Spiller Frispark Begået | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 1.5,2.15,Open,Spiller Frispark Begået | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,1.4,Open,Spiller Frispark Begået | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 1.5,3.2,Open,Spiller Frispark Begået | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Alexander Meyer,Over 0.5,4.2,Open,Spiller Frispark Tildelt | Alexander Meyer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 0.5,1.3,Open,Spiller Frispark Tildelt | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 1.5,2.62,Open,Spiller Frispark Tildelt | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 0.5,1.5,Open,Spiller Frispark Tildelt | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 1.5,3.75,Open,Spiller Frispark Tildelt | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 0.5,1.91,Open,Spiller Frispark Tildelt | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 1.5,5.5,Open,Spiller Frispark Tildelt | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,1.5,Open,Spiller Frispark Tildelt | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 1.5,3.6,Open,Spiller Frispark Tildelt | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 0.5,1.18,Open,Spiller Frispark Tildelt | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 1.5,2.0,Open,Spiller Frispark Tildelt | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 0.5,1.62,Open,Spiller Frispark Tildelt | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 1.5,4.33,Open,Spiller Frispark Tildelt | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 0.5,1.67,Open,Spiller Frispark Tildelt | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 1.5,4.5,Open,Spiller Frispark Tildelt | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 0.5,1.44,Open,Spiller Frispark Tildelt | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 1.5,3.25,Open,Spiller Frispark Tildelt | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Over 0.5,1.33,Open,Spiller Frispark Tildelt | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Over 1.5,2.7,Open,Spiller Frispark Tildelt | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 0.5,1.36,Open,Spiller Frispark Tildelt | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 1.5,3.0,Open,Spiller Frispark Tildelt | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Mane,Over 0.5,1.5,Open,Spiller Frispark Tildelt | Filippo Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Mane,Over 1.5,3.6,Open,Spiller Frispark Tildelt | Filippo Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Gregor Kobel,Over 0.5,4.0,Open,Spiller Frispark Tildelt | Gregor Kobel,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Gregor Kobel,Over 1.5,17.0,Open,Spiller Frispark Tildelt | Gregor Kobel,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 0.5,3.4,Open,Spiller Frispark Tildelt | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 1.5,13.0,Open,Spiller Frispark Tildelt | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 0.5,1.25,Open,Spiller Frispark Tildelt | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 1.5,2.25,Open,Spiller Frispark Tildelt | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 0.5,1.29,Open,Spiller Frispark Tildelt | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 1.5,2.5,Open,Spiller Frispark Tildelt | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 0.5,1.8,Open,Spiller Frispark Tildelt | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,5.0,Open,Spiller Frispark Tildelt | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 0.5,1.29,Open,Spiller Frispark Tildelt | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 1.5,2.5,Open,Spiller Frispark Tildelt | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 0.5,1.44,Open,Spiller Frispark Tildelt | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 1.5,3.25,Open,Spiller Frispark Tildelt | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 0.5,1.22,Open,Spiller Frispark Tildelt | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 1.5,2.1,Open,Spiller Frispark Tildelt | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Kaua Santos,Over 0.5,3.2,Open,Spiller Frispark Tildelt | Kaua Santos,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Kaua Santos,Over 1.5,12.0,Open,Spiller Frispark Tildelt | Kaua Santos,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 0.5,1.57,Open,Spiller Frispark Tildelt | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 1.5,4.0,Open,Spiller Frispark Tildelt | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 0.5,1.44,Open,Spiller Frispark Tildelt | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 1.5,3.5,Open,Spiller Frispark Tildelt | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 0.5,1.33,Open,Spiller Frispark Tildelt | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 1.5,2.7,Open,Spiller Frispark Tildelt | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 0.5,1.62,Open,Spiller Frispark Tildelt | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 1.5,4.2,Open,Spiller Frispark Tildelt | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Michael Zetterer,Over 0.5,3.75,Open,Spiller Frispark Tildelt | Michael Zetterer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Michael Zetterer,Over 1.5,15.0,Open,Spiller Frispark Tildelt | Michael Zetterer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 0.5,1.25,Open,Spiller Frispark Tildelt | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 1.5,2.3,Open,Spiller Frispark Tildelt | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 0.5,1.36,Open,Spiller Frispark Tildelt | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nico Schlotterbeck,Over 1.5,2.88,Open,Spiller Frispark Tildelt | Nico Schlotterbeck,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 0.5,3.0,Open,Spiller Frispark Tildelt | Niklas Sule,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 1.5,11.0,Open,Spiller Frispark Tildelt | Niklas Sule,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 0.5,1.5,Open,Spiller Frispark Tildelt | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 1.5,3.75,Open,Spiller Frispark Tildelt | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 0.5,1.3,Open,Spiller Frispark Tildelt | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 1.5,2.62,Open,Spiller Frispark Tildelt | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 0.5,1.6,Open,Spiller Frispark Tildelt | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 1.5,4.2,Open,Spiller Frispark Tildelt | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,1.22,Open,Spiller Frispark Tildelt | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 1.5,2.15,Open,Spiller Frispark Tildelt | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 0.5,2.15,Open,Spiller Frispark Tildelt | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 1.5,7.0,Open,Spiller Frispark Tildelt | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Ozcan,Over 0.5,1.33,Open,Spiller Frispark Tildelt | Salih Ozcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Ozcan,Over 1.5,2.7,Open,Spiller Frispark Tildelt | Salih Ozcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 0.5,1.22,Open,Spiller Frispark Tildelt | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 1.5,2.2,Open,Spiller Frispark Tildelt | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 0.5,1.73,Open,Spiller Frispark Tildelt | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 1.5,5.0,Open,Spiller Frispark Tildelt | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 0.5,1.57,Open,Spiller Frispark Tildelt | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 1.5,4.0,Open,Spiller Frispark Tildelt | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 0.5,1.29,Open,Spiller Frispark Tildelt | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 1.5,2.5,Open,Spiller Frispark Tildelt | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,1.4,Open,Spiller Frispark Tildelt | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 1.5,3.2,Open,Spiller Frispark Tildelt | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 0.5,2.75,Open,Spiller Offsides | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 1.5,9.0,Open,Spiller Offsides | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 0.5,11.0,Open,Spiller Offsides | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 0.5,13.0,Open,Spiller Offsides | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,5.0,Open,Spiller Offsides | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 0.5,6.5,Open,Spiller Offsides | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 0.5,5.0,Open,Spiller Offsides | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 0.5,5.5,Open,Spiller Offsides | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 0.5,12.0,Open,Spiller Offsides | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Over 0.5,1.73,Open,Spiller Offsides | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Over 1.5,4.5,Open,Spiller Offsides | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 0.5,8.5,Open,Spiller Offsides | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 0.5,8.5,Open,Spiller Offsides | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 0.5,3.2,Open,Spiller Offsides | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Over 1.5,11.0,Open,Spiller Offsides | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 0.5,2.1,Open,Spiller Offsides | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 1.5,6.0,Open,Spiller Offsides | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 0.5,4.0,Open,Spiller Offsides | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,17.0,Open,Spiller Offsides | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 0.5,5.5,Open,Spiller Offsides | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 0.5,3.5,Open,Spiller Offsides | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 1.5,12.0,Open,Spiller Offsides | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 0.5,3.75,Open,Spiller Offsides | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 1.5,15.0,Open,Spiller Offsides | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 0.5,19.0,Open,Spiller Offsides | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 0.5,8.0,Open,Spiller Offsides | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 0.5,4.33,Open,Spiller Offsides | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 1.5,19.0,Open,Spiller Offsides | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 0.5,2.62,Open,Spiller Offsides | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Maximilian Beier,Over 1.5,8.5,Open,Spiller Offsides | Maximilian Beier,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 0.5,4.2,Open,Spiller Offsides | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nathaniel Brown,Over 1.5,17.0,Open,Spiller Offsides | Nathaniel Brown,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Niklas Sule,Over 0.5,13.0,Open,Spiller Offsides | Niklas Sule,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Nnamdi Collins,Over 0.5,5.5,Open,Spiller Offsides | Nnamdi Collins,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 0.5,13.0,Open,Spiller Offsides | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 0.5,5.5,Open,Spiller Offsides | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,2.88,Open,Spiller Offsides | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 1.5,9.5,Open,Spiller Offsides | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 0.5,11.0,Open,Spiller Offsides | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Ozcan,Over 0.5,11.0,Open,Spiller Offsides | Salih Ozcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 0.5,1.83,Open,Spiller Offsides | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 1.5,5.0,Open,Spiller Offsides | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Timothy Chandler,Over 0.5,4.5,Open,Spiller Offsides | Timothy Chandler,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Waldemar Anton,Over 0.5,15.0,Open,Spiller Offsides | Waldemar Anton,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 0.5,2.88,Open,Spiller Offsides | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 1.5,9.5,Open,Spiller Offsides | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,1.53,Open,Spiller Offsides | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 1.5,3.6,Open,Spiller Offsides | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Alexander Meyer,Yes,9.0,Open,Spiller får kort | Alexander Meyer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Yes,4.33,Open,Spiller får kort | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arnaud Kalimuendo,Yes,7.5,Open,Spiller får kort | Arnaud Kalimuendo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Yes,4.33,Open,Spiller får kort | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Yes,3.6,Open,Spiller får kort | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Yes,3.5,Open,Spiller får kort | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ayoube Amaimouni Echghouyab,Yes,5.0,Open,Spiller får kort | Ayoube Amaimouni Echghouyab,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Yes,4.33,Open,Spiller får kort | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Yes,6.0,Open,Spiller får kort | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Yes,8.0,Open,Spiller får kort | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Yes,3.25,Open,Spiller får kort | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fabio Silva,Yes,4.5,Open,Spiller får kort | Fabio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Yes,4.5,Open,Spiller får kort | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Mane,Yes,5.0,Open,Spiller får kort | Filippo Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fousseny Doumbia,Yes,4.33,Open,Spiller får kort | Fousseny Doumbia,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Gregor Kobel,Yes,9.0,Open,Spiller får kort | Gregor Kobel,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Yes,7.0,Open,Spiller får kort | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ingen kort,Yes,21.0,Open,Spiller får kort | Ingen kort,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean Matteo Bahoya,Yes,4.0,Open,Spiller får kort | Jean Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jens Grahl,Yes,9.0,Open,Spiller får kort | Jens Grahl,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Yes,2.88,Open,Spiller får kort | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Yes,9.0,Open,Spiller får kort | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Yes,4.5,Open,Spiller får kort | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Yes,4.5,Open,Spiller får kort | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Yes,3.5,Open,Spiller får kort | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Kaua Santos,Yes,6.5,Open,Spiller får kort | Kaua Santos,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Keita Kosugi,Yes,5.0,Open,Spiller får kort | Keita Kosugi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Love Arrhov,Yes,9.0,Open,Spiller får kort | Love Arrhov,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Yes,4.0,Open,Spiller får kort | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Yes,4.5,Open,Spiller får kort | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Yes,7.0,Open,Spiller får kort | Mario Gotze,2026-01-09T19:30:00+00:00
